,title,station,date,company,link,carrer,work,machul,juso,search_key
1113,SW 개발 매니저,대전 서구,채용시,(주)에이디엠아이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40324130&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,솔루션업체,소프트웨어개발","5억 9,872만원",대전 서구,C++
1114,"소프트웨어 개발자 모집 (C# , Windows계열)",대전 유성구, 07/23(금),(주)넥스윌,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40302005&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"전자,Windows,VisualC·C++","45억 7,855만원",대전 유성구,C++
1115,SW 개발 매니저,대전 서구,채용시,(주)에이디엠아이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40324130&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"SI·시스템통합,솔루션업체,소프트웨어개발","5억 9,872만원",대전 서구,C++
1116,차량 통신 (네트워크) 신뢰성 검증 신입 채용,서울 구로구, 07/24(토),(주)한일프로텍,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40322900&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"자동차,VisualC·C++,C·C++","35억 2,154만원",서울 구로구,C++
1117,S/W 개발 개발자 모집 (정규직),서울 서초구, 07/01(목),비비엠씨(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40366372&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"솔루션업체,소프트웨어개발,Android앱개발","31억 5,032만원",서울 서초구,C++
1118,iOS 개발자 모집합니다.,서울 송파구, 06/30(수),씽크엠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40369045&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"모바일,아이폰,안드로이드","31억 8,188만원",서울 송파구,C++
1119,[제2판교/연구소] 신규개발자 모집공고(신입/경력),경기 성남시 수정구,상시채용,(주)승화기술정책연구소,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40190027&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"연구소,C·C++,C#","20억 4,140만원",경기 성남시 수정구,C++
1120,"엑스큐어넷 네트워크, IP S/W 5년 이상 경력개발자 채용",서울 은평구, 06/30(수),(주)엑스큐어넷,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40259596&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 5~15년,"보안,보안컨설팅,네트워크보안","84억 6,997만원",서울 은평구,C++
1121,"엑스큐어넷 네트워크, IP S/W 신입개발자 채용",서울 은평구, 06/30(수),(주)엑스큐어넷,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40308032&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"보안,보안컨설팅,네트워크보안","84억 6,997만원",서울 은평구,C++
1122,(주)하우리 백신소프트웨어 개발자/악성코드 분석가 모집,서울 동작구, 06/22(화),㈜하우리,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40439743&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"보안,백신,Windows",매출액없음,서울 동작구,C++
1123,윈도우 응용 프로그램 개발 (신입/경력),서울 영등포구,채용시,뉴젠솔루션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441963&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"ERP,솔루션업체,소프트웨어개발","176억 8,714만원",서울 영등포구,C++
1124,모바일 게임 테스트 자동화 솔루션 개발자 채용,서울 서초구, 07/25(일),아주큐엠에스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40328087&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력1년,"소프트웨어개발,C·C++","73억 9,632만원",서울 서초구,C++
1125,(병역특례) 글로벌 오픈 소스 CUBRID 프로젝트 개발자 모집,서울 강남구, 08/15(일),(주)큐브리드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40490217&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,C·C++,Java",34억 58만원,서울 강남구,C++
1126,[순천향대학교병원 자회사] 연구개발(PACS) 인력 채용,경기 부천시,채용시,동은정보기술(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40266624&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,소프트웨어개발,SM",119억 408만원,주소없음,C++
1127,[Altair Korea/외국계] Junior Application Developer 모집,경기 성남시 분당구, 06/30(수),알테어엔지니어링(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40302438&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 1~5년,"소프트웨어개발,C·C++,MFC","270억 1,219만원",경기 성남시 분당구,C++
1128,2021년 앱 개발 경력직 채용,서울 송파구,채용시,맵퍼스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40358219&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 3~10년,"소프트웨어개발,C·C++","100억 2,753만원",서울 송파구,C++
1129,기술연구소 S/W 개발 정규직 채용 공고,경북 포항시 남구, 08/02(월),(주)해동엔지니어링,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40395146&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"전기,전기공사,자동제어","112억 9,409만원",경북 포항시 남구,C++
1130,"응용/웹 개발자, DB 엔지니어 공개 모집 (경력자 전공자 우대)",서울 영등포구, 06/27(일),(주)해커스홀딩스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40124069&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"소프트웨어개발,서버구축,정보보안","4억 5,855만원",서울 영등포구,C++
1131,SW 개발자 신입/경력 채용 공고,서울 강서구,채용시,남부솔루션(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40256080&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,Linux,C·C++","61억 8,442만원",주소없음,C++
1132,[공동채용] (주)멀틱스 웹/응용개발자 신입 및 경력 채용,대전 유성구, 06/20(일),(사)대덕이노폴리스벤처협회,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40372129&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Java·JSP,Python","3억 6,000만원",대전 유성구,C++
1133,[공동채용] (주)필로포스 소프트웨어개발자 모집 (신입/경력),경기 성남시 분당구, 06/27(일),(사)대덕이노폴리스벤처협회,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448486&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,C·C++,SW(소프트웨어)","3억 6,000만원",대전 유성구,C++
1134,2021년 상반기 S/W개발자 경력 및 신입 모집(정보처리기사),대전 유성구, 06/30(수),(주)지솔루션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40296329&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,소프트웨어개발,C·C++",매출액없음,대전 유성구,C++
1135,리눅스 소프트웨어 및 시스템 개발 경력자 모집,서울 강남구, 06/26(토),(주)클래시스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40117694&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 4~10년,"소프트웨어개발,Linux,Embedded",매출액없음,서울 강남구,C++
1136,[정규직] 각 분야별 데이터 사이언티스트 및 전산담당자 모집,서울 종로구, 07/17(토),(주)퀀타매트릭스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40269882&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"의약·제약,의료·보건,바이오",매출액없음,서울 종로구,C++
1137,CTO실 게임보안팀 Security Developer모집,서울 강남구, 06/30(수),(주)원더피플,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40282443&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"게임개발,게임,3D온라인게임","97억 7,274만원",서울 강남구,C++
1138,연구소 Embedded Linux 개발자 모집 (상장사),서울 송파구, 06/30(수),경남제약헬스케어(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40389908&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"전자,Linux,C·C++",매출액없음,서울 강남구,C++
1139,"검사장비용 3D SW개발 (대리-차장급, 다수채용), 수원시",서울 강남구,내일마감,(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40392080&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력4년,"기계설계,메카트로닉스,VisualC·C++","36억 6,050만원",서울 서초구,C++
1140,"안드로이드 임베디드 SW개발(대리-부장급), 인천시",서울 강남구, 07/07(수),(주) 잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40420729&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 5~18년,"디스플레이,Embedded,SW(소프트웨어)","36억 6,050만원",서울 서초구,C++
1141,"반도체 검사장비 비전 SW개발 (대리-차장급), 대전시",서울 강남구, 07/07(수),(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40420984&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"메카트로닉스,VisualC·C++,MFC","36억 6,050만원",서울 서초구,C++
1142,부설연구소 S/W 개발 연구원 채용,서울 구로구,상시채용,코리아스펙트랄프로덕츠(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40423960&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"반도체,PCB,정밀광학",매출액없음,서울 구로구,C++
1143,데브구루와 함께할 APP 개발자를 찾습니다,서울 금천구, 07/30(금),(주)데브구루,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40445337&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,Java·JSP,Python",매출액없음,서울 금천구,C++
1144,"[동양시스템즈] 개발자 모집(퀀트, UX/UI)",서울 성동구, 07/11(일),동양시스템즈(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40446908&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,Java·JSP,Python","230억 3,770만원",서울 성동구,C++
1145,"SW 개발팀장 (차장급) - 의료장비, 글로벌 X-Ray 부품 생산기업",경기 화성시,채용시,(주) 잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40453735&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력15년↓,"의료기기,C·C++,C#","36억 6,050만원",서울 서초구,C++
1146,"의료용 영상처리 SW, 알고리즘 개발 (대리-과장급), 종로구",서울 강남구, 07/12(월),(주)잡뉴스솔로몬서치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40458670&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"솔루션업체,소프트웨어개발,C·C++","36억 6,050만원",서울 서초구,C++
1147,[기술연구소] 자율주행로봇 S/W 개발자 모집,서울 강남구, 08/15(일),(주)퓨처로봇,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40490975&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 2~15년,"소프트웨어개발,Windows,Linux",매출액없음,서울 강남구,C++
1148,"응용SW ( C#, WPF, GUI ) 개발자 신입 및 경력 모집",대전 유성구, 07/02(금),올제텍㈜,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40154203&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,C·C++,Oracle","189억 1,704만원",대전 유성구,C++
1149,"통신 프로토콜 SW 개발자 모집(경력/Protocol, SMS등)",경기 성남시 분당구, 06/29(화),(주)썬더소프트코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40330592&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 2~18년,"모바일,PDA·스마트폰,안드로이드",34억 178만원,경기 성남시 분당구,C++
1150,[쿤텍] 응용 프로그램 개발자 신입 또는 경력직 채용 공고,경기 성남시 수정구, 07/26(월),쿤텍 주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40336738&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"솔루션업체,소프트웨어개발,C·C++",매출액없음,경기 성남시 수정구,C++
1151,웹 / 응용프로그램 개발자(경력) 모집,전북 정읍시, 06/20(일),(유)동방이노베이션,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40397576&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"소프트웨어개발,Java·JSP,C·C++","50억 1,122만원",주소없음,C++
1152,[Web/Tool] 개발직 모집(경력),경기 화성시, 06/29(화),(주)썬더소프트코리아,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40402990&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 6~17년,"모바일,PDA·스마트폰,안드로이드",34억 178만원,경기 성남시 분당구,C++
1153,실로암시각장애인복지관 컴퓨터프로그래머 채용,서울 관악구, 06/23(수),실로암시각장애인복지회,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40432496&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"복지시설,IOS앱개발,Android앱개발","100억 4,397만원",서울 관악구,C++
1154,연구소 BSP/Kernel SW 개발자 경력직 채용,경기 성남시 분당구,채용시,리트빅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40465152&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,소프트웨어개발,Firmware","81억 1,339만원",경기 성남시 분당구,C++
1155,소프트웨어 응용프로그래머(C#) 모집합니다.,서울 금천구, 06/21(월),(주)에이치앤에스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40475659&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"전자,Hardware,HMI·MMI",매출액없음,서울 금천구,C++
1156,[신입] 기술연구소 전자 하드웨어 / 소프트웨어 개발부분 채용,경기 성남시 중원구,채용시,티피에스코리아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40213791&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"회로설계,자동제어,전자",36억 587만원,경기 성남시 중원구,C++
1157,"[WaveM] ROS/임베디드 개발자를 모집합니다.[신입, 경력]",경기 의왕시, 07/20(화),(주)웨이브엠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40296167&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"하드웨어,펌웨어,Embedded","28억 1,247만원",서울 송파구,C++
1158,"[WaveM] 자율주행로봇 웹 개발자를 모십니다. [신입, 경력]",경기 의왕시,상시채용,(주)웨이브엠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40332352&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"하드웨어,펌웨어,Embedded","28억 1,247만원",서울 송파구,C++
1159,기업부설연구소 임베디드 SW 엔지니어 신입 및 경력사원 모집,경기 의왕시, 08/02(월),㈜제노맥스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40389030&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"반도체,기술연구소,제품개발","26억 2,570만원",주소없음,C++
1160,[서울] 물류자동화 시스템 컴퓨터 프로그램 신입 개발자 모집,서울 금천구, 07/04(일),(주)유씨시스템,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40399218&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입,"소프트웨어개발,Java·JSP,Delphi","9억 9,531만원",서울 금천구,C++
1161,(주)에프피에이 S/W개발 정규직 채용의 건,경기 화성시, 06/30(수),(주)에프피에이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40405202&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"기구설계,자동제어,PLC","81억 2,847만원",주소없음,C++
1162,"Golang 및 이더리움 기반 플랫폼개발, 블록체인개발 경력 모집",서울 강남구, 06/25(금),(주)에이치알맨파워그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447394&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,방화벽,서버구축","66억 7,598만원",서울 강남구,C++
1163,영상처리/디스플레이 화질 IP 개발 경력사원 모집,서울 강남구, 06/25(금),(주)에이치알맨파워그룹,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40447513&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,솔루션업체,소프트웨어개발","66억 7,598만원",서울 강남구,C++
1164,"기술연구소 개발자 모집 전문연구요원(보충역, 현역)모집",서울 마포구, 08/16(월),(주)스마트큐브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40494268&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"기타제조업,VisualC·C++,C·C++","65억 1,813만원",서울 마포구,C++
1165,의료기기 소프트웨어 개발(임베디드/펌웨어) 경력자 채용,경기 군포시, 07/05(월),아크레이글로벌비즈니스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40178790&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 5~14년,"Micom,Microprocessor,전자","52억 7,355만원",서울 영등포구,C++
1166,응용프로그램 개발자 모집,경북 포항시 남구,채용시,(주)파이벡스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40193458&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Windows,VisualC·C++","80억 4,404만원",경북 포항시 남구,C++
1167,Unity S/W 개발자,서울 성동구, 06/22(화),엠앤앤에이치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40095168&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"IT컨설팅,C·C++,OpenGL","5억 2,720만원",서울 성동구,C++
1168,교통체계분석/설계 시스템 개발 경력자 모집,경기 용인시 수지구, 07/09(금),(주)스튜디오갈릴레이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40207925&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"토목회사,프론트엔드,C·C++","1억 6,436만원",경기 용인시 수지구,C++
1169,"IOT : AOS Application, WEB, DataBase, Linux Application",서울 강서구,채용시,(주)한국에너지산업,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40218799&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"모바일,안드로이드,모바일APP","1,804만원",경기 안양시 만안구,C++
1170,개발팀 팀원 모집 - 정규직,서울 강동구, 07/22(목),(주)유비스포,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40300153&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 2~8년,"시스템관리,솔루션업체,소프트웨어개발","23억 5,428만원",서울 강동구,C++
1171,[QUEST GLOBAL] 차량용 디지털클러스터 및 HUD S/W 개발,서울 강남구, 07/23(금),퀘스트글로벌코리아 유한회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40310687&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"Micom,Firmware,HMI·MMI","4억 1,595만원",서울 강남구,C++
1172,[코스닥]리눅스 기반 web/app 개발자 채용,서울 강남구,오늘마감,(주)비비파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40443211&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력5년,"전자,Linux,Linux",10억 234만원,서울 강남구,C++
1173,피플아이 소프트웨어 경력 개발자 채용 공고,대전 유성구, 08/10(화),(주)피플아이,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40457975&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 3~10년,"소프트웨어개발,Windows,C·C++","19억 8,280만원",대전 유성구,C++
1174,시계열 생체신호 알고리즘 / SW 개발 경력자 채용,서울 강남구, 07/01(목),(주)허니냅스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40204605&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 1~10년,"의료·보건,바이오,생명공학","12억 1,241만원",서울 강남구,C++
1175,[더블유게임즈 자회사] 클라이언트 개발자님을 모십니다.,서울 강남구, 07/17(토),(주)더블다운인터액티브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40270660&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"소프트웨어개발,Java·JSP,Ajax",매출액없음,서울 강남구,C++
1176,BMS Firmware 설계 및 GUI SW개발 경력(그룹사),경기 과천시, 07/06(화),HR컨설팅(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40408152&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력8년,"자동차,자동차부품,VisualC·C++","20억 2,126만원",서울 강남구,C++
1177,팅크웨어 자회사 (주)아이나비모빌리티 서버 개발자 채용,경기 성남시 분당구, 06/30(수),(주)아이나비모빌리티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40470125&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력3년,"소프트웨어개발,서버관리,C·C++","8억 9,584만원",경기 성남시 분당구,C++
1178,기술 개발 연구소 경력직원 모집 (서버/웹 개발자),서울 금천구,내일마감,(주)파이낸셜아이큐,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40480783&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"솔루션업체,Java·JSP,PHP","3억 4,270만원",서울 금천구,C++
1179,[텐일레븐] 2021 전문연구요원 채용,서울 마포구,채용시,(주)텐일레븐,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40250723&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"소프트웨어개발,C·C++,SW(소프트웨어)","5억 6,714만원",서울 마포구,C++
1180,[텐일레븐] 2021 경력 개발자 채용,서울 마포구,상시채용,(주)텐일레븐,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40250728&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력2년,"소프트웨어개발,C·C++,SW(소프트웨어)","5억 6,714만원",서울 마포구,C++
1181,2021년도 딥러닝개발자 공개채용,서울 서초구, 06/30(수),주식회사 핀텔,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40164797&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,VisualC·C++,C·C++","48억 8,632만원",경기 수원시 영통구,C++
1182,의료기기 하드웨어 및 소프트웨어 개발자 채용,경기 군포시, 07/19(월),(주)딕스젠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40278367&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,신입·경력,"바이오,Android앱개발,Windows","12억 1,453만원",주소없음,C++
1183,(서울) 정보통신·IT/ 앱 개발자 경력직 모집,서울 성북구, 07/23(금),(주)씨비에이치,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40310142&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력1년,"기타제조업,Java·JSP,HTML",2억 221만원,전북 전주시 덕진구,C++
1184,SW 설계 신입 및 경력자 모집,서울 서초구,상시채용,(주)에스에스티랩,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40420058&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력무관,"기구설계,전기기술,자동제어","4억 6,716만원",경기 성남시 중원구,C++
1185,SW 개발-국내 대기업/ 유럽지사,서울 강남구, 07/10(토),엔터웨이파트너스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40443183&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 4~10년,"기계,C·C++,Embedded",매출액없음,서울 강남구,C++
1186,[정규직] 서버 백엔드 /안드로이드/iOS 개발자 채용,경기 성남시 분당구, 06/25(금),(주)인트인,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40104894&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"제조업 회사본사,백엔드,IOS앱개발",매출액없음,대구 동구,C++
1187,[경력] 트레이딩 프로그램 / 시스템 개발자 채용,서울 강남구, 07/17(토),주식회사 브이앤엘,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40269565&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"자산관리,투자상담,HTML",매출액없음,서울 강남구,C++
1188,조명자동제어 임베디드 SW 개발자 정규직 채용,서울 중랑구, 07/20(화),(주)클라루스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40290153&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력,"전기,전기설비,자동제어",매출액없음,서울 강남구,C++
1189,상장사 - 정형외과용 3D Viewer SW 개발 (3D랜더링/엔진알고리즘,경기 수원시 영통구,채용시,휴먼파워컨설팅 (주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40432080&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 4~12년,"제조업 회사본사,의료장비,C·C++",매출액없음,서울 강남구,C++
1190,상장사 - 의료영상장비 Viewer S/W UI 개발 엔지니어 [사원],경기 수원시 영통구,채용시,휴먼파워컨설팅 (주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40432082&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 1~4년,"제조업 회사본사,의료장비,C·C++",매출액없음,서울 강남구,C++
1191,상장사 - 의료장비 3D Viewer SW 개발 엔지니어 [사원/과장급],경기 수원시 영통구,채용시,휴먼파워컨설팅 (주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40432074&location=ts&searchword=C%2B%2B&searchType=default_popular&paid_fl=n,경력 3~10년,"제조업 회사본사,의료장비,C·C++",매출액없음,서울 강남구,C++
